Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Transcript Product Description	Computed GO Component IDs	Computed GO Components	Computed GO Function IDs	Computed GO Functions	Computed GO Process IDs	Computed GO Processes	Curated GO Component IDs	Curated GO Components	Curated GO Function IDs	Curated GO Functions	Curated GO Process IDs	Curated GO Processes	EC numbers	EC numbers from OrthoMCL
B9J08_004451	B9J08_004451-t37_1	Candida auris strain B8441	PEKT02000008:851,172..853,325(+)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004452	B9J08_004452-t37_1	Candida auris strain B8441	PEKT02000008:853,805..858,163(-)	hypothetical protein	hypothetical protein	GO:0016021;GO:0016020;GO:0005886	integral component of membrane;membrane;plasma membrane	GO:0005524;GO:0016887;GO:0042626;GO:0017111;GO:0000166	ATP binding;ATP hydrolysis activity;ATPase-coupled transmembrane transporter activity;nucleoside-triphosphatase activity;nucleotide binding	GO:0055085	transmembrane transport	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3.1.4.11 (Phosphoinositide phospholipase C);3.6.3.- (Acting on acid anhydrides; catalyzing transmembrane movement of substances.);3.6.3.28 (Transferred entry: 7.3.2.2);3.6.3.41 (Transferred entry: 7.6.2.5);3.6.3.44 (Transferred entry: 7.6.2.2)
B9J08_004453	B9J08_004453-t37_1	Candida auris strain B8441	PEKT02000008:859,405..860,835(-)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004454	B9J08_004454-t37_1	Candida auris strain B8441	PEKT02000008:861,253..861,915(-)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004455	B9J08_004455-t37_1	Candida auris strain B8441	PEKT02000008:862,145..863,992(-)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004456	B9J08_004456-t37_1	Candida auris strain B8441	PEKT02000008:864,461..866,263(-)	hypothetical protein	hypothetical protein	GO:0005938;GO:0032153;GO:0005935;GO:0005934;GO:0090726;GO:0005737;GO:0000131;GO:0043332;GO:0030427	cell cortex;cell division site;cellular bud neck;cellular bud tip;cortical dynamic polarity patch;cytoplasm;incipient cellular bud site;mating projection tip;site of polarized growth	GO:0060090;GO:0035091;GO:0032266;GO:0005515;GO:0030674	molecular adaptor activity;phosphatidylinositol binding;phosphatidylinositol-3-phosphate binding;protein binding;protein-macromolecule adaptor activity	GO:0007154;GO:0000902;GO:0000753;GO:0000747;GO:0071963;GO:0045185;GO:1902917;GO:2000769;GO:1901901	cell communication;cell morphogenesis;cell morphogenesis involved in conjugation with cellular fusion;conjugation with cellular fusion;establishment or maintenance of cell polarity regulating cell shape;maintenance of protein location;positive regulation of mating projection assembly;regulation of e	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004457	B9J08_004457-t37_1	Candida auris strain B8441	PEKT02000008:867,155..867,658(-)	nuclear transcription factor Y subunit B-3	nuclear transcription factor Y subunit B-3	GO:0016602	CCAAT-binding factor complex	GO:0003677;GO:0003700;GO:0046982;GO:0043565	DNA binding;DNA-binding transcription factor activity;protein heterodimerization activity;sequence-specific DNA binding	GO:0045892;GO:0016584;GO:0010723;GO:0006109;GO:0006355;GO:0006351	negative regulation of transcription, DNA-templated;nucleosome positioning;positive regulation of transcription from RNA polymerase II promoter in response to iron;regulation of carbohydrate metabolic process;regulation of transcription, DNA-templated;transcription, DNA-templated	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004458	B9J08_004458-t37_1	Candida auris strain B8441	PEKT02000008:867,875..870,847(-)	hypothetical protein	hypothetical protein	GO:0042025;GO:0005634	host cell nucleus;nucleus	GO:0000981;GO:0008270	DNA-binding transcription factor activity, RNA polymerase II-specific;zinc ion binding	GO:0006355	regulation of transcription, DNA-templated	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004459	B9J08_004459-t37_1	Candida auris strain B8441	PEKT02000008:872,363..873,265(-)	acetolactate synthase small subunit, mitochondrial	acetolactate synthase small subunit, mitochondrial	GO:0005948;GO:0042645	acetolactate synthase complex;mitochondrial nucleoid	GO:0003984;GO:1990610;GO:0016597;GO:0030234	acetolactate synthase activity;acetolactate synthase regulator activity;amino acid binding;enzyme regulator activity	GO:0009082;GO:0009097;GO:0009099	branched-chain amino acid biosynthetic process;isoleucine biosynthetic process;valine biosynthetic process	N/A	N/A	N/A	N/A	N/A	N/A	2.2.1.6 (Acetolactate synthase)	2.2.1.6 (Acetolactate synthase)
B9J08_004460	B9J08_004460-t37_1	Candida auris strain B8441	PEKT02000008:874,850..875,746(+)	hypothetical protein	hypothetical protein	GO:0030479;GO:0005737	actin cortical patch;cytoplasm	GO:0005515	protein binding	GO:0034316	negative regulation of Arp2/3 complex-mediated actin nucleation	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004461	B9J08_004461-t37_1	Candida auris strain B8441	PEKT02000008:875,886..876,794(-)	prohibitin-2	prohibitin-2	GO:0016021;GO:0016020;GO:0005743;GO:0031966;GO:0005739	integral component of membrane;membrane;mitochondrial inner membrane;mitochondrial membrane;mitochondrion	N/A	N/A	GO:0000001;GO:0045861;GO:0006457	mitochondrion inheritance;negative regulation of proteolysis;protein folding	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004462	B9J08_004462-t37_1	Candida auris strain B8441	PEKT02000008:877,064..878,881(-)	hypothetical protein	hypothetical protein	GO:0016021	integral component of membrane	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004463	B9J08_004463-t37_1	Candida auris strain B8441	PEKT02000008:879,950..882,490(+)	hypothetical protein	hypothetical protein	GO:0005634	nucleus	GO:0043138;GO:0005524;GO:0003677;GO:0003678;GO:0008047;GO:0016787	3'-5' DNA helicase activity;ATP binding;DNA binding;DNA helicase activity;enzyme activator activity;hydrolase activity	GO:0032508;GO:0042262;GO:1990986;GO:0006281;GO:0034644;GO:0006303;GO:0045910;GO:2000042;GO:0032079;GO:0006301;GO:0000725	DNA duplex unwinding;DNA protection;DNA recombinase disassembly;DNA repair;cellular response to UV;double-strand break repair via nonhomologous end joining;negative regulation of DNA recombination;negative regulation of double-strand break repair via homologous recombination;positive regulation of e	N/A	N/A	N/A	N/A	N/A	N/A	3.6.4.12 (DNA helicase)	3.6.1.- (In phosphorus-containing anhydrides.);3.6.1.3 (Deleted entry);3.6.4.12 (DNA helicase)
B9J08_004464	B9J08_004464-t37_1	Candida auris strain B8441	PEKT02000008:882,709..883,308(-)	hypothetical protein	hypothetical protein	GO:0005935;GO:0005934;GO:0005737;GO:0005829	cellular bud neck;cellular bud tip;cytoplasm;cytosol	GO:0005094	Rho GDP-dissociation inhibitor activity	GO:0007266;GO:0007015;GO:0032889	Rho protein signal transduction;actin filament organization;regulation of vacuole fusion, non-autophagic	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004465	B9J08_004465-t37_1	Candida auris strain B8441	PEKT02000008:885,604..887,247(+)	hypothetical protein	hypothetical protein	GO:0016021	integral component of membrane	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004466	B9J08_004466-t37_1	Candida auris strain B8441	PEKT02000008:887,462..889,222(-)	gamma-glutamyltransferase	gamma-glutamyltransferase	N/A	N/A	GO:0036374;GO:0016740	glutathione hydrolase activity;transferase activity	GO:0006751	glutathione catabolic process	N/A	N/A	N/A	N/A	N/A	N/A	2.3.2.2 (Gamma-glutamyltransferase);3.4.19.13 (Glutathione gamma-glutamate hydrolase)	2.3.2.2 (Gamma-glutamyltransferase);3.4.19.13 (Glutathione gamma-glutamate hydrolase)
B9J08_004467	B9J08_004467-t37_1	Candida auris strain B8441	PEKT02000008:890,872..891,846(+)	hypothetical protein	hypothetical protein	GO:0005829	cytosol	GO:0045290;GO:0047834;GO:0016491	D-arabinose 1-dehydrogenase [NAD(P)+] activity;D-threo-aldose 1-dehydrogenase activity;oxidoreductase activity	GO:0044262;GO:0055114	cellular carbohydrate metabolic process;obsolete oxidation-reduction process	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.1.1.1 (Alcohol dehydrogenase);1.1.1.112 (Indanol dehydrogenase);1.1.1.116 (D-arabinose 1-dehydrogenase (NAD(+)));1.1.1.117 (D-arabinose 1-dehydrogenase (NAD(P)(+)));1.1.1.149 (20-alpha-hydroxysteroid dehydrogenase);1.1.1.175 (D-xylose 1-dehydrogenase);1.1.1.184 (Carbonyl reductase (NADPH));1.1.1.1
B9J08_004468	B9J08_004468-t37_1	Candida auris strain B8441	PEKT02000008:891,995..893,938(-)	hypothetical protein	hypothetical protein	GO:0016021	integral component of membrane	GO:0016491	oxidoreductase activity	GO:0006811;GO:0055114	ion transport;obsolete oxidation-reduction process	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.16.1.7 (Ferric-chelate reductase (NADH))
B9J08_004469	B9J08_004469-t37_1	Candida auris strain B8441	PEKT02000008:895,738..896,331(+)	hypothetical protein	hypothetical protein	GO:0016021	integral component of membrane	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004470	B9J08_004470-t37_1	Candida auris strain B8441	PEKT02000009:6,031..6,148(-)	5S ribosomal RNA	5S ribosomal RNA	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004471	B9J08_004471-t37_1	Candida auris strain B8441	PEKT02000009:14,072..14,425(+)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004472	B9J08_004472-t37_1	Candida auris strain B8441	PEKT02000009:15,746..16,624(+)	allantoate permease	allantoate permease	GO:0016021	integral component of membrane	GO:0022857	transmembrane transporter activity	GO:0055085	transmembrane transport	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004473	B9J08_004473-t37_1	Candida auris strain B8441	PEKT02000009:17,701..19,120(-)	hypothetical protein	hypothetical protein	GO:0016021;GO:0016020	integral component of membrane;membrane	GO:0015297;GO:0042910	antiporter activity;xenobiotic transmembrane transporter activity	GO:0055085;GO:0006855	transmembrane transport;xenobiotic transmembrane transport	N/A	N/A	N/A	N/A	N/A	N/A	N/A	7.1.2.2 (H(+)-transporting two-sector ATPase)
B9J08_004474	B9J08_004474-t37_1	Candida auris strain B8441	PEKT02000009:21,658..23,613(+)	hypothetical protein	hypothetical protein	GO:0016021	integral component of membrane	GO:0022857	transmembrane transporter activity	GO:0055085	transmembrane transport	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004475	B9J08_004475-t37_1	Candida auris strain B8441	PEKT02000009:24,325..26,277(+)	hypothetical protein	hypothetical protein	GO:0016021	integral component of membrane	GO:0022857	transmembrane transporter activity	GO:0055085	transmembrane transport	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004476	B9J08_004476-t37_1	Candida auris strain B8441	PEKT02000009:27,528..28,382(+)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004477	B9J08_004477-t37_1	Candida auris strain B8441	PEKT02000009:28,600..29,889(-)	hypothetical protein	hypothetical protein	N/A	N/A	GO:0003824;GO:0004553	catalytic activity;hydrolase activity, hydrolyzing O-glycosyl compounds	GO:0005975	carbohydrate metabolic process	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3.2.1.58 (Glucan 1,3-beta-glucosidase)
B9J08_004478	B9J08_004478-t37_1	Candida auris strain B8441	PEKT02000009:32,248..33,795(+)	hypothetical protein	hypothetical protein	GO:0016021	integral component of membrane	GO:0009055;GO:0020037;GO:0005506;GO:0004497;GO:0016705;GO:0016712	electron transfer activity;heme binding;iron ion binding;monooxygenase activity;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen;oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin 	GO:0055114	obsolete oxidation-reduction process	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.14.14.- (With reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen.);1.14.14.1 (Unspecific monooxygenase)
B9J08_004479	B9J08_004479-t37_1	Candida auris strain B8441	PEKT02000009:33,830..36,601(-)	OPT family small oligopeptide transporter	OPT family small oligopeptide transporter	GO:0016021	integral component of membrane	N/A	N/A	GO:0015031;GO:0055085	protein transport;transmembrane transport	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004480	B9J08_004480-t37_1	Candida auris strain B8441	PEKT02000009:37,552..39,936(-)	hypothetical protein	hypothetical protein	GO:0005737;GO:0005643	cytoplasm;nuclear pore	GO:0005524;GO:0004672;GO:0000049	ATP binding;protein kinase activity;tRNA binding	GO:0006468;GO:0006409	protein phosphorylation;tRNA export from nucleus	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004481	B9J08_004481-t37_1	Candida auris strain B8441	PEKT02000009:40,773..41,645(+)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004482	B9J08_004482-t37_1	Candida auris strain B8441	PEKT02000009:41,831..42,886(+)	hypothetical protein	hypothetical protein	GO:0016021	integral component of membrane	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004483	B9J08_004483-t37_1	Candida auris strain B8441	PEKT02000009:43,023..43,268(+)	Cx9C domain-containing protein-containing protein 4, mitochondrial	Cx9C domain-containing protein-containing protein 4, mitochondrial	GO:0005758	mitochondrial intermembrane space	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004484	B9J08_004484-t37_1	Candida auris strain B8441	PEKT02000009:43,677..44,354(-)	hypothetical protein	hypothetical protein	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004485	B9J08_004485-t37_1	Candida auris strain B8441	PEKT02000009:44,551..45,741(-)	obg-like ATPase 1	obg-like ATPase 1	GO:0005737;GO:0010494	cytoplasm;cytoplasmic stress granule	GO:0005524;GO:0016887;GO:0005525;GO:0043023;GO:0043022	ATP binding;ATP hydrolysis activity;GTP binding;ribosomal large subunit binding;ribosome binding	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	6.1.1.3 (Threonine--tRNA ligase)	3.6.5.- (Acting on GTP; involved in cellular and subcellular movement.);6.1.1.3 (Threonine--tRNA ligase)
B9J08_004486	B9J08_004486-t37_1	Candida auris strain B8441	PEKT02000009:46,041..46,328(+)	hypothetical protein	hypothetical protein	GO:0005762;GO:0005739;GO:0005840	mitochondrial large ribosomal subunit;mitochondrion;ribosome	GO:0003735	structural constituent of ribosome	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004487	B9J08_004487-t37_1	Candida auris strain B8441	PEKT02000009:46,432..48,963(-)	hypothetical protein	hypothetical protein	N/A	N/A	GO:0005515	protein binding	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004488	B9J08_004488-t37_1	Candida auris strain B8441	PEKT02000009:49,947..50,777(+)	hypothetical protein	hypothetical protein	GO:0016021;GO:0005770	integral component of membrane;late endosome	GO:0005048	signal sequence binding	GO:0007034	vacuolar transport	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004489	B9J08_004489-t37_1	Candida auris strain B8441	PEKT02000009:50,850..53,663(-)	hypothetical protein	hypothetical protein	GO:0030126;GO:0000139;GO:0005768;GO:0030117	COPI vesicle coat;Golgi membrane;endosome;membrane coat	GO:0005198	structural molecule activity	GO:0006888;GO:0006886;GO:0006890;GO:0016192	endoplasmic reticulum to Golgi vesicle-mediated transport;intracellular protein transport;retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum;vesicle-mediated transport	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004490	B9J08_004490-t37_1	Candida auris strain B8441	PEKT02000009:55,416..57,677(+)	hypothetical protein	hypothetical protein	GO:0016021	integral component of membrane	GO:0016757	glycosyltransferase activity	GO:0006486	protein glycosylation	N/A	N/A	N/A	N/A	N/A	N/A	N/A	2.4.1.- (Hexosyltransferases.)
B9J08_004491	B9J08_004491-t37_1	Candida auris strain B8441	PEKT02000009:57,762..61,502(-)	hypothetical protein	hypothetical protein	GO:0005759;GO:0030678;GO:0005634;GO:0030677	mitochondrial matrix;mitochondrial ribonuclease P complex;nucleus;ribonuclease P complex	GO:0004526	ribonuclease P activity	GO:0006396;GO:0002181;GO:0006397;GO:0097745;GO:0007005;GO:0045944;GO:0001682	RNA processing;cytoplasmic translation;mRNA processing;mitochondrial tRNA 5'-end processing;mitochondrion organization;positive regulation of transcription by RNA polymerase II;tRNA 5'-leader removal	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3.1.26.5 (Ribonuclease P)
B9J08_004492	B9J08_004492-t37_1	Candida auris strain B8441	PEKT02000009:61,982..63,874(-)	hypothetical protein	hypothetical protein	GO:0019005;GO:0005737;GO:0005634	SCF ubiquitin ligase complex;cytoplasm;nucleus	GO:0005515	protein binding	GO:0031146;GO:0006974;GO:0071406	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process;cellular response to DNA damage stimulus;cellular response to methylmercury	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004493	B9J08_004493-t37_1	Candida auris strain B8441	PEKT02000009:64,734..68,597(+)	hypothetical protein	hypothetical protein	GO:0010494	cytoplasmic stress granule	GO:0003723;GO:0005515	RNA binding;protein binding	GO:0071470	cellular response to osmotic stress	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004494	B9J08_004494-t37_1	Candida auris strain B8441	PEKT02000009:68,709..70,061(-)	hypothetical protein	hypothetical protein	GO:0016021;GO:0005739	integral component of membrane;mitochondrion	GO:0008324	cation transmembrane transporter activity	GO:0006812;GO:0006879;GO:0055085	cation transport;cellular iron ion homeostasis;transmembrane transport	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004495	B9J08_004495-t37_1	Candida auris strain B8441	PEKT02000009:70,764..71,603(-)	hypothetical protein	hypothetical protein	GO:0071004;GO:0089701;GO:0000243	U2-type prespliceosome;U2AF complex;commitment complex	GO:0003723;GO:0046872;GO:0003676;GO:0000166;GO:0008270	RNA binding;metal ion binding;nucleic acid binding;nucleotide binding;zinc ion binding	GO:0045292;GO:0000398	mRNA cis splicing, via spliceosome;mRNA splicing, via spliceosome	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004496	B9J08_004496-t37_1	Candida auris strain B8441	PEKT02000009:72,021..73,052(-)	hypothetical protein	hypothetical protein	N/A	N/A	GO:0047834;GO:0004033;GO:0016491;GO:0050236	D-threo-aldose 1-dehydrogenase activity;aldo-keto reductase (NADP) activity;oxidoreductase activity;pyridoxine:NADP 4-dehydrogenase activity	GO:0042821	pyridoxal biosynthetic process	N/A	N/A	N/A	N/A	N/A	N/A	N/A	1.1.1.317 (Perakine reductase);1.1.1.65 (Pyridoxine 4-dehydrogenase)
B9J08_004497	B9J08_004497-t37_1	Candida auris strain B8441	PEKT02000009:73,765..74,679(-)	hypothetical protein	hypothetical protein	GO:0016021;GO:0005886	integral component of membrane;plasma membrane	GO:0004128;GO:0016491	cytochrome-b5 reductase activity, acting on NAD(P)H;oxidoreductase activity	GO:0055114;GO:0015031	obsolete oxidation-reduction process;protein transport	N/A	N/A	N/A	N/A	N/A	N/A	1.6.2.2 (Cytochrome-b5 reductase)	1.12.2.1 (Cytochrome-c3 hydrogenase);1.6.2.2 (Cytochrome-b5 reductase);1.7.1.1 (Nitrate reductase (NADH))
B9J08_004498	B9J08_004498-t37_1	Candida auris strain B8441	PEKT02000009:76,557..79,076(+)	hypothetical protein	hypothetical protein	GO:0031225;GO:0005618;GO:0005576	anchored component of membrane;cell wall;extracellular region	N/A	N/A	GO:0007155	cell adhesion	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A
B9J08_004499	B9J08_004499-t37_1	Candida auris strain B8441	PEKT02000009:79,344..80,746(-)	tubulin alpha chain	tubulin alpha chain	GO:0005881;GO:0005874;GO:0034399;GO:0005876;GO:0045298	cytoplasmic microtubule;microtubule;nuclear periphery;spindle microtubule;tubulin complex	GO:0005525;GO:0003924;GO:0005200	GTP binding;GTPase activity;structural constituent of cytoskeleton	GO:0031122;GO:0071963;GO:0045143;GO:0046785;GO:0007017;GO:0048311;GO:0000070;GO:0007052;GO:0000280;GO:0030473;GO:0098863	cytoplasmic microtubule organization;establishment or maintenance of cell polarity regulating cell shape;homologous chromosome segregation;microtubule polymerization;microtubule-based process;mitochondrion distribution;mitotic sister chromatid segregation;mitotic spindle organization;nuclear divisio	N/A	N/A	N/A	N/A	N/A	N/A	N/A	3.6.5.- (Acting on GTP; involved in cellular and subcellular movement.)
