Gene ID,source_id,Organism,Genomic Location (Gene),Product Description,Molecular Weight,Chromosome,PFam ID,Protein Length,Ortholog count,Paralog count,PFam Description,CDD ID,Gene3D ID,Hamap ID,NCBIfam ID,PANTHER ID,PRINTS ID,SFLD ID,CDD Description,Gene3D Description,Hamap Description,NCBIfam Description,PANTHER Description,PRINTS Description,SFLD Description,PirSF ID,PirSF Description,Prositefamilies ID,Prositefamilies Description,Smart ID,Smart Description,Superfamily ID,Superfamily Description,InterPro ID,InterPro Description,Computed GO Component IDs,Computed GO Components,Computed GO Function IDs,Computed GO Functions,Computed GO Process IDs,Computed GO Processes,Curated GO Component IDs,Curated GO Components,Curated GO Function IDs,Curated GO Functions,Curated GO Process IDs,Curated GO Processes,EC numbers,EC numbers from OrthoMCL,Has_PFam,Has_CDD,Has_Gene3D,Has_Hamap,Has_NCBIfam,Has_PANTHER,Has_PRINTS,Has_SFLD,Has_PirSF,Has_Prosite,Has_SMART,Has_Superfamily,Has_InterPro,Has_GO_Component,Has_GO_Function,Has_GO_Process,Has_Any_GO,Has_Any_Conventional_Evidence,Annotation_Poor
B9J08_004937,B9J08_004937-t37_1,Candida auris strain B8441,"PEKT02000010:99,711..100,412(-)",hypothetical protein,26676,Not Assigned,,233,20,0,,,,,,,,,,,,,,,,,,PS50157,Zinc finger C2H2 type domain profile.,,,,,IPR013087,Zinc finger C2H2 type domain profile.,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
B9J08_004971,B9J08_004971-t37_1,Candida auris strain B8441,"PEKT02000010:174,303..174,935(-)",hypothetical protein,20611,Not Assigned,,210,8,0,,,,,,,PR01228,,,,,,,Eggshell protein signature,,,,,,,,,,-,Eggshell protein signature,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_004985,B9J08_004985-t37_1,Candida auris strain B8441,"PEKT02000010:196,202..199,921(-)",hypothetical protein,136108,Not Assigned,,1239,307,1,,,,,,PTHR12751,,,,,,,PHOSPHATASE AND ACTIN REGULATOR  PHACTR,,,,,,,,,,,-,PHOSPHATASE AND ACTIN REGULATOR  PHACTR,GO:0005935;GO:0005935;GO:0032174;GO:0032174;GO:0000131;GO:0000131;GO:0005940;GO:0005940,cellular bud neck;cellular bud neck;cellular bud neck septin collar;cellular bud neck septin collar;incipient cellular bud site;incipient cellular bud site;septin ring;septin ring,GO:0003779,actin binding,GO:0030036;GO:0006031;GO:0006031;GO:0000917;GO:0000917,actin cytoskeleton organization;chitin biosynthetic process;chitin biosynthetic process;division septum assembly;division septum assembly,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False
B9J08_005021,B9J08_005021-t37_1,Candida auris strain B8441,"PEKT02000010:272,342..273,832(+)",hypothetical protein,56859,Not Assigned,,496,3153,2,,,G3DSA:1.10.472.80,,,,,,,-,,,,,,,,,,,,SSF47923,Ypt/Rab-GAP domain of gyp1p,"-, IPR035969",Ypt/Rab-GAP domain of gyp1p,GO:0005622;GO:0005622,intracellular anatomical structure;intracellular anatomical structure,,,,,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False
B9J08_005026,B9J08_005026-t37_1,Candida auris strain B8441,"PEKT02000010:284,066..284,704(+)",hypothetical protein,23614,Not Assigned,,212,2503,3,,,,,,PTHR11266,,,,,,,"PEROXISOMAL MEMBRANE PROTEIN 2, PXMP2  MPV17",,,,,,,,,,,IPR007248,"PEROXISOMAL MEMBRANE PROTEIN 2, PXMP2  MPV17",GO:0005737;GO:0016020;GO:0016020;GO:0016020;GO:0005778,cytoplasm;membrane;membrane;membrane;peroxisomal membrane,,,,,,,,,,,,1.10.3.2 (laccase);3.1.-.- (Acting on ester bonds.);3.6.4.12 (DNA helicase),False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False
B9J08_005036,B9J08_005036-t37_1,Candida auris strain B8441,"PEKT02000010:309,378..311,891(-)",hypothetical protein,90801,Not Assigned,,837,33,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0032126;GO:0032126,eisosome;eisosome,,,GO:0070941;GO:0070941,eisosome assembly;eisosome assembly,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_005037,B9J08_005037-t37_1,Candida auris strain B8441,"PEKT02000010:313,162..313,551(-)",hypothetical protein,14544,Not Assigned,,129,31,0,,,,,,PTHR38699,,,,,,,"CHROMOSOME 1, WHOLE GENOME SHOTGUN SEQUENCE",,,,,,,,,,,IPR013898,"CHROMOSOME 1, WHOLE GENOME SHOTGUN SEQUENCE",,,GO:0140580,mitochondrion autophagosome adaptor activity,GO:0000423,mitophagy,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,False
B9J08_005040,B9J08_005040-t37_1,Candida auris strain B8441,"PEKT02000010:315,806..316,759(+)",hypothetical protein,35647,Not Assigned,,317,221,0,,,,,,PTHR28096,,,,,,,PROTEIN FAF1,,,,,,,,,,,IPR053030,PROTEIN FAF1,GO:0005730;GO:0005730;GO:0005730,nucleolus;nucleolus;nucleolus,,,GO:0000462;GO:0000462;GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA);maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_005060,B9J08_005060-t37_1,Candida auris strain B8441,"PEKT02000010:357,872..359,191(-)",hypothetical protein,50426,Not Assigned,,439,21,0,,,G3DSA:1.10.1520.10,,,,,,,Ribonuclease III domain,,,,,,,,PS50142,Ribonuclease III family domain profile.,,,SSF69065,RNase III domain-like,"IPR000999, IPR036389",RNase III domain-like,,,GO:0004525;GO:0004525;GO:0004525;GO:0003723;GO:0003723,ribonuclease III activity;ribonuclease III activity;ribonuclease III activity;RNA binding;RNA binding,GO:0006396;GO:0006396;GO:0006396,RNA processing;RNA processing;RNA processing,,,,,,,,,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,True,True,True,False
B9J08_005098,B9J08_005098-t37_1,Candida auris strain B8441,"PEKT02000010:435,403..438,987(+)",hypothetical protein,131978,Not Assigned,,1194,333,1,,,G3DSA:3.80.10.10,,,PTHR24107,,,,Ribonuclease Inhibitor,,,YNEIN REGULATORY COMPLEX SUBUNIT 5,,,,,,,,,SSF52047,RNI-like,"-, IPR032675, IPR052410",YNEIN REGULATORY COMPLEX SUBUNIT 5,,,GO:0008157;GO:0008157;GO:0019888;GO:0019888,protein phosphatase 1 binding;protein phosphatase 1 binding;protein phosphatase regulator activity;protein phosphatase regulator activity,GO:0007059;GO:0007059;GO:0043666;GO:0043666,chromosome segregation;chromosome segregation;obsolete regulation of phosphoprotein phosphatase activity;obsolete regulation of phosphoprotein phosphatase activity,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False
B9J08_005104,B9J08_005104-t37_1,Candida auris strain B8441,"PEKT02000010:447,112..449,664(-)",hypothetical protein,97526,Not Assigned,,850,329,0,,,,,,PTHR13608,,,,,,,ARMADILLO-LIKE HELICAL DOMAIN-CONTAINING PROTEIN 3,,,,,,,SM01158,DUF1741_2,,,"IPR013636, IPR039868",DUF1741_2,GO:0005829,cytosol,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,True,True,False
B9J08_005143,B9J08_005143-t37_1,Candida auris strain B8441,"PEKT02000010:530,775..531,665(-)",hypothetical protein,33607,Not Assigned,,296,478,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005783;GO:0005783;GO:0005811;GO:0005811,endoplasmic reticulum;endoplasmic reticulum;lipid droplet;lipid droplet,GO:0042171;GO:0042171,lysophosphatidic acid acyltransferase activity;lysophosphatidic acid acyltransferase activity,GO:0035356;GO:0035356;GO:0034389;GO:0034389;GO:0008152;GO:0008152,intracellular triglyceride homeostasis;intracellular triglyceride homeostasis;lipid droplet organization;lipid droplet organization;metabolic process;metabolic process,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_005187,B9J08_005187-t37_1,Candida auris strain B8441,"PEKT02000010:616,008..616,295(+)",hypothetical protein,10662,Not Assigned,,95,223,0,,,,,,PTHR36854,,,,,,,"CHROMOSOME 9, WHOLE GENOME SHOTGUN SEQUENCE",,,,,,,,,,,-,"CHROMOSOME 9, WHOLE GENOME SHOTGUN SEQUENCE",,,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
B9J08_005198,B9J08_005198-t37_1,Candida auris strain B8441,"PEKT02000010:635,286..636,182(+)",hypothetical protein,33210,Not Assigned,,298,259,0,,cd07440,G3DSA:1.10.167.10,,,,,,RGS,-,,,,,,,,,,,,SSF48097,"Regulator of G-protein signaling, RGS","-, IPR036305, IPR044926",RGS,,,GO:0005096;GO:0005096,GTPase activator activity;GTPase activator activity,GO:0007188;GO:0007188;GO:0038032;GO:0038032,adenylate cyclase-modulating G protein-coupled receptor signaling pathway;adenylate cyclase-modulating G protein-coupled receptor signaling pathway;termination of G protein-coupled receptor signaling pathway;termination of G protein-coupled receptor signaling pathway,,,,,,,,,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False
B9J08_005206,B9J08_005206-t37_1,Candida auris strain B8441,"PEKT02000010:651,217..652,629(-)",hypothetical protein,52786,Not Assigned,,470,485,0,,cd03442,G3DSA:3.10.129.10,,,PTHR12655,,,BFIT_BACH,Hotdog Thioesterase,,,ACYL-COA THIOESTERASE,,,,,PS51770,Hotdog acyl-CoA thioesterase (ACOT)-type domain profile.,,,SSF54637,Thioesterase/thiol ester dehydrase-isomerase,"-, IPR029069, IPR033120",Thioesterase/thiol ester dehydrase-isomerase,GO:0005739,mitochondrion,GO:0047617,fatty acyl-CoA hydrolase activity,GO:0006637,acyl-CoA metabolic process,,,,,,,,,False,True,True,False,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False
B9J08_005211,B9J08_005211-t37_1,Candida auris strain B8441,"PEKT02000010:659,922..661,862(-)",hypothetical protein,71566,Not Assigned,,646,265,0,,,G3DSA:1.20.1510.10,,,,,,,Cation efflux protein transmembrane domain,,,,,,,,,,,,,,IPR027469,Cation efflux protein transmembrane domain,GO:0005783;GO:0005783;GO:0016020;GO:0016020,endoplasmic reticulum;endoplasmic reticulum;membrane;membrane,GO:0005385;GO:0005385,zinc ion transmembrane transporter activity;zinc ion transmembrane transporter activity,GO:0055085;GO:0055085;GO:0006829;GO:0006829,transmembrane transport;transmembrane transport;zinc ion transport;zinc ion transport,,,,,,,,,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False
B9J08_005255,B9J08_005255-t37_1,Candida auris strain B8441,"PEKT02000010:771,653..773,185(+)",hypothetical protein,57362,Not Assigned,,510,269,0,,,G3DSA:2.60.200.20,,,,,,,-,,,,,,,,PS50006,Forkhead-associated (FHA) domain profile.,,,SSF49879,SMAD/FHA domain,"-, IPR000253, IPR008984",SMAD/FHA domain,GO:0005634;GO:0005634,nucleus;nucleus,GO:0003682;GO:0003682;GO:0005515,chromatin binding;chromatin binding;protein binding,GO:0006974;GO:0006974;GO:0010468;GO:0010468,DNA damage response;DNA damage response;regulation of gene expression;regulation of gene expression,,,,,,,,,False,False,True,False,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False
B9J08_005262,B9J08_005262-t37_1,Candida auris strain B8441,"PEKT02000010:789,882..790,814(+)",hypothetical protein,33351,Not Assigned,,310,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0043332;GO:0043332,mating projection tip;mating projection tip,,,GO:0000755;GO:0000755;GO:0032065;GO:0032065;GO:0031385;GO:0031385,cytogamy;cytogamy;maintenance of protein location in cell cortex;maintenance of protein location in cell cortex;regulation of termination of mating projection growth;regulation of termination of mating projection growth,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False
B9J08_005267,B9J08_005267-t37_1,Candida auris strain B8441,"PEKT02000010:803,498..804,739(-)",hypothetical protein,46654,Not Assigned,,413,21,0,,,,,,PTHR46007,,,,,,,MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 12,,,,,,,,,,,IPR051647,MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 12,GO:0016592,mediator complex,GO:0003713;GO:0008134,transcription coactivator activity;transcription factor binding,GO:0045944,positive regulation of transcription by RNA polymerase II,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,False
B9J08_005273,B9J08_005273-t37_1,Candida auris strain B8441,"PEKT02000010:816,820..820,388(-)",hypothetical protein,124454,Not Assigned,,1166,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0005643;GO:0005643;GO:0044613;GO:0044613;GO:0044615;GO:0044615,nuclear pore;nuclear pore;nuclear pore central transport channel;nuclear pore central transport channel;nuclear pore nuclear basket;nuclear pore nuclear basket,GO:0017056;GO:0017056,structural constituent of nuclear pore;structural constituent of nuclear pore,GO:0006607;GO:0006607;GO:0016973;GO:0016973;GO:0006606;GO:0006606;GO:0000055;GO:0000055;GO:0000972;GO:0000972,NLS-bearing protein import into nucleus;NLS-bearing protein import into nucleus;poly(A)+ mRNA export from nucleus;poly(A)+ mRNA export from nucleus;protein import into nucleus;protein import into nucleus;ribosomal large subunit export from nucleus;ribosomal large subunit export from nucleus;transcri,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_005325,B9J08_005325-t37_1,Candida auris strain B8441,"PEKT02000010:927,575..930,160(+)",hypothetical protein,96981,Not Assigned,,861,252,0,,,,,,PTHR37287,,,,,,,INO EIGHTY SUBUNIT 1,,,,,,,,,,,IPR038014,INO EIGHTY SUBUNIT 1,GO:0005829;GO:0005829;GO:0031011;GO:0031011;GO:0031011;GO:0005634;GO:0005634,cytosol;cytosol;Ino80 complex;Ino80 complex;Ino80 complex;nucleus;nucleus,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False
B9J08_005350,B9J08_005350-t37_1,Candida auris strain B8441,"PEKT02000010:986,097..986,433(-)",hypothetical protein,11458,Not Assigned,,95,278,0,,,,,,PTHR13094,,,,,,,NADH-UBIQUINONE OXIDOREDUCTASE PDSW SUBUNIT,,,,,,,,,,,IPR039993,NADH-UBIQUINONE OXIDOREDUCTASE PDSW SUBUNIT,GO:0005743;GO:0005747;GO:0070469,mitochondrial inner membrane;obsolete mitochondrial respiratory chain complex I;obsolete respirasome,,,GO:0055114,obsolete oxidation-reduction process,,,,,,,,1.6.5.3 (Transferred entry: 7.1.1.2),False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False
B9J08_005372,B9J08_005372-t37_1,Candida auris strain B8441,"PEKT02000010:1,034,543..1,035,166(+)",hypothetical protein,23434,Not Assigned,,207,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0016020;GO:0016020,membrane;membrane,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
B9J08_005377,B9J08_005377-t37_1,Candida auris strain B8441,"PEKT02000010:1,040,881..1,043,760(-)",hypothetical protein,102876,Not Assigned,,959,401,0,,,G3DSA:2.130.10.10,,,PTHR23284,,,,-,,,PROLACTIN REGULATORY ELEMENT BINDING PROTEIN,,,,,,,,,SSF50978,WD40 repeat-like,"IPR015943, IPR036322, IPR045260",WD40 repeat-like,GO:0005789;GO:0005789;GO:0005789,endoplasmic reticulum membrane;endoplasmic reticulum membrane;endoplasmic reticulum membrane,GO:0005096;GO:0005096;GO:0005085;GO:0005515,GTPase activator activity;GTPase activator activity;guanyl-nucleotide exchange factor activity;protein binding,GO:0006888;GO:0043547;GO:0043547;GO:0003400;GO:0003400;GO:0003400,endoplasmic reticulum to Golgi vesicle-mediated transport;positive regulation of GTPase activity;positive regulation of GTPase activity;regulation of COPII vesicle coating;regulation of COPII vesicle coating;regulation of COPII vesicle coating,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_005390,B9J08_005390-t37_1,Candida auris strain B8441,"PEKT02000010:1,077,457..1,078,437(-)",hypothetical protein,36860,Not Assigned,,326,18,0,,,,,,PTHR41807,,,,,,,GLUTATHIONE TRANSFERASE 3,,,,,,,,,,,IPR038872,GLUTATHIONE TRANSFERASE 3,GO:0016020,membrane,,,,,,,,,,,,,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False
B9J08_005417,B9J08_005417-t37_1,Candida auris strain B8441,"PEKT02000010:1,146,973..1,148,025(+)",hypothetical protein,38800,Not Assigned,,350,234,0,,,G3DSA:3.30.710.10,,,PTHR13384,,,,Potassium Channel Kv1.1; Chain A,,,G PATCH DOMAIN-CONTAINING PROTEIN 1,,,,,,,,,SSF54695,POZ domain,"-, IPR011333",POZ domain,GO:0005634,nucleus,GO:0019903;GO:0019903;GO:0003723,protein phosphatase binding;protein phosphatase binding;RNA binding,GO:0007015;GO:0007015;GO:0000422;GO:0000422;GO:0006897;GO:0006897;GO:1904262;GO:1904262;GO:0061408;GO:0061408;GO:1903452;GO:1903452;GO:0006470;GO:0006470,actin filament organization;actin filament organization;autophagy of mitochondrion;autophagy of mitochondrion;endocytosis;endocytosis;negative regulation of TORC1 signaling;negative regulation of TORC1 signaling;obsolete positive regulation of transcription from RNA polymerase II promoter in respons,,,,,,,,,False,False,True,False,False,True,False,False,False,False,False,True,True,True,True,True,True,True,False
B9J08_005419,B9J08_005419-t37_1,Candida auris strain B8441,"PEKT02000010:1,149,673..1,151,379(-)",hypothetical protein,60394,Not Assigned,,568,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,GO:0010494;GO:0010494;GO:0005844;GO:0005844,cytoplasmic stress granule;cytoplasmic stress granule;obsolete polysome;obsolete polysome,GO:0008190;GO:0008190,eukaryotic initiation factor 4E binding;eukaryotic initiation factor 4E binding,GO:0000290;GO:0000290;GO:0006402;GO:0006402;GO:0017148;GO:0017148,deadenylation-dependent decapping of nuclear-transcribed mRNA;deadenylation-dependent decapping of nuclear-transcribed mRNA;mRNA catabolic process;mRNA catabolic process;negative regulation of translation;negative regulation of translation,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False
B9J08_005429,B9J08_005429-t37_1,Candida auris strain B8441,"PEKT02000010:1,181,507..1,182,217(+)",hypothetical protein,26121,Not Assigned,,236,10381,6,,,G3DSA:3.30.160.60,,,PTHR14003,,,,Classic Zinc Finger,,,TRANSCRIPTIONAL REPRESSOR PROTEIN YY,,,,,PS50157,Zinc finger C2H2 type domain profile.,SM00355,c2h2final6,SSF57667,beta-beta-alpha zinc fingers,"-, IPR013087, IPR036236",zinc finger protein 774,GO:0000785;GO:0005634;GO:0005634;GO:0031519;GO:0005667,chromatin;nucleus;nucleus;PcG protein complex;transcription regulator complex,GO:0000981;GO:0000978;GO:0043565;GO:0043565;GO:0008270;GO:0008270,"DNA-binding transcription factor activity, RNA polymerase II-specific;RNA polymerase II cis-regulatory region sequence-specific DNA binding;sequence-specific DNA binding;sequence-specific DNA binding;zinc ion binding;zinc ion binding",GO:0000433;GO:0000433;GO:0043709;GO:0043709;GO:2000221;GO:2000221;GO:0000122;GO:0000122;GO:0006357,carbon catabolite repression of transcription from RNA polymerase II promoter by glucose;carbon catabolite repression of transcription from RNA polymerase II promoter by glucose;cell adhesion involved in single-species biofilm formation;cell adhesion involved in single-species biofilm formation;nega,,,,,,,,3.4.19.12 (ubiquitinyl hydrolase 1),False,False,True,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,False
B9J08_005463,B9J08_005463-t37_1,Candida auris strain B8441,"PEKT02000010:1,251,691..1,252,791(+)",hypothetical protein,40662,Not Assigned,,366,282,0,,cd21672,,MF_03104,,PTHR28204,,,SMP_Mdm12,,Mitochondrial distribution and morphology protein 12 [MDM12].,,MITOCHONDRIAL DISTRIBUTION AND MORPHOLOGY PROTEIN 12,,,,,PS51847,Synaptotagmin-like mitochondrial lipid-binding proteins (SMP) domain profile.,,,,,"-, IPR027532, IPR031468",Synaptotagmin-like mitochondrial lipid-binding proteins (SMP) domain profile.,GO:0005789;GO:0032865;GO:0032865;GO:0032865;GO:0005741;GO:0005741,endoplasmic reticulum membrane;ERMES complex;ERMES complex;ERMES complex;mitochondrial outer membrane;mitochondrial outer membrane,GO:0008289;GO:0120013;GO:0120013;GO:0031210;GO:0031210;GO:0008429;GO:0008429;GO:1901611;GO:1901611,lipid binding;lipid transfer activity;lipid transfer activity;phosphatidylcholine binding;phosphatidylcholine binding;phosphatidylethanolamine binding;phosphatidylethanolamine binding;phosphatidylglycerol binding;phosphatidylglycerol binding,GO:0015917;GO:0015917;GO:0006869;GO:0070096;GO:0070096;GO:1990456;GO:1990456;GO:1990456;GO:0000001;GO:0000001;GO:0007005;GO:0000002;GO:0015914;GO:0015914;GO:0015914,aminophospholipid transport;aminophospholipid transport;lipid transport;mitochondrial outer membrane translocase complex assembly;mitochondrial outer membrane translocase complex assembly;mitochondrion-endoplasmic reticulum membrane tethering;mitochondrion-endoplasmic reticulum membrane tethering;mi,,,,,,,,,False,True,False,True,False,True,False,False,False,True,False,False,True,True,True,True,True,True,False
