Gene ID,Threshold,GO ID,ProtNote Probability,ProtNote Rank,Description
B9J08_005123,0.8,GO:0006730,0.9999,2,one-carbon metabolic process
B9J08_005123,0.8,GO:0035999,0.9978,20,tetrahydrofolate interconversion
B9J08_005124,0.8,GO:0022857,0.8931,9,transmembrane transporter activity
B9J08_005128,0.8,GO:0005524,0.9391,13,ATP binding
B9J08_005129,0.8,GO:0004298,0.9923,8,threonine-type endopeptidase activity
B9J08_005129,0.8,GO:0051603,0.9909,11,proteolysis involved in cellular protein catabolic process
B9J08_005132,0.8,GO:0015031,0.901,15,protein transport
B9J08_005134,0.8,GO:0005975,0.9608,16,carbohydrate metabolic process
B9J08_005138,0.8,GO:0046930,0.9908,4,pore complex
B9J08_005138,0.8,GO:0015288,0.9748,12,porin activity
B9J08_005138,0.8,GO:0008308,0.963,15,voltage-gated anion channel activity
B9J08_005145,0.8,GO:0003677,0.9413,10,DNA binding
B9J08_005145,0.8,GO:0046982,0.8843,13,protein heterodimerization activity
B9J08_005145,0.8,GO:0000786,0.8415,18,nucleosome
B9J08_005146,0.8,GO:0015031,0.9856,13,protein transport
B9J08_005148,0.8,GO:0005886,0.9116,4,plasma membrane
B9J08_005155,0.8,GO:0003677,0.9693,12,DNA binding
B9J08_005155,0.8,GO:0005634,0.9341,20,nucleus
B9J08_005158,0.8,GO:0008152,0.9552,2,metabolic process
B9J08_005161,0.8,GO:0005525,0.9918,16,GTP binding
B9J08_005163,0.8,GO:0005975,0.895,11,carbohydrate metabolic process
B9J08_005163,0.8,GO:0016791,0.8432,15,phosphatase activity
B9J08_005163,0.8,GO:0005737,0.819,18,cytoplasm
B9J08_005163,0.8,GO:0046872,0.8114,20,metal ion binding
B9J08_005165,0.8,GO:0015031,0.879,16,protein transport
B9J08_005166,0.8,GO:0005524,0.9784,13,ATP binding
B9J08_005166,0.8,GO:0000166,0.9758,14,nucleotide binding
B9J08_005172,0.8,GO:0022857,0.811,13,transmembrane transporter activity
B9J08_005178,0.8,GO:0008152,0.894,3,metabolic process
B9J08_005179,0.8,GO:0006629,0.8952,6,lipid metabolic process
B9J08_005186,0.8,GO:0016787,0.9779,13,hydrolase activity
B9J08_005188,0.8,GO:0003723,0.956,9,RNA binding
B9J08_005190,0.8,GO:0005634,0.862,19,nucleus
B9J08_005191,0.8,GO:0005634,0.8627,7,nucleus
B9J08_005199,0.8,GO:0005634,0.8472,4,nucleus
B9J08_005201,0.8,GO:0006094,0.9947,8,gluconeogenesis
B9J08_005211,0.8,GO:0016020,0.8853,7,membrane
B9J08_005213,0.8,GO:0005515,0.9994,3,protein binding
B9J08_005213,0.8,GO:0003779,0.9984,12,actin binding
B9J08_005213,0.8,GO:0005524,0.9957,20,ATP binding
B9J08_005216,0.8,GO:0005524,0.9522,16,ATP binding
B9J08_005218,0.8,GO:0009058,0.9237,11,biosynthetic process
B9J08_005221,0.8,GO:0051117,0.9948,6,ATPase binding
B9J08_005225,0.8,GO:0006730,0.9998,12,one-carbon metabolic process
B9J08_005225,0.8,GO:0004372,0.9998,16,glycine hydroxymethyltransferase activity
B9J08_005226,0.8,GO:0006096,0.9979,7,glycolytic process
B9J08_005228,0.8,GO:0004801,0.9633,8,sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glyceronetransferase activity
B9J08_005228,0.8,GO:0006098,0.9464,12,pentose-phosphate shunt
B9J08_005236,0.8,GO:0017025,0.8711,12,TBP-class protein binding
B9J08_005237,0.8,GO:0005634,0.8943,4,nucleus
B9J08_005239,0.8,GO:0005975,0.9961,6,carbohydrate metabolic process
B9J08_005239,0.8,GO:0006096,0.9957,7,glycolytic process
B9J08_005241,0.8,GO:0030337,0.8576,7,DNA polymerase processivity factor activity
B9J08_005245,0.8,GO:0031225,0.8131,9,anchored component of membrane
B9J08_005258,0.8,GO:0000166,0.9617,3,nucleotide binding
B9J08_005258,0.8,GO:0005524,0.9205,18,ATP binding
B9J08_005259,0.8,GO:0016925,0.9107,12,protein sumoylation
B9J08_005264,0.8,GO:0016787,0.9732,4,hydrolase activity
B9J08_005280,0.8,GO:0005524,0.9795,16,ATP binding
B9J08_005287,0.8,GO:0004190,0.9153,2,aspartic-type endopeptidase activity
B9J08_005289,0.8,GO:0006865,0.957,12,amino acid transport
B9J08_005289,0.8,GO:0055085,0.9088,20,transmembrane transport
B9J08_005298,0.8,GO:0005634,0.8851,5,nucleus
B9J08_005300,0.8,GO:0005524,0.983,2,ATP binding
B9J08_005303,0.8,GO:0006457,0.8696,7,protein folding
B9J08_005303,0.8,GO:0051082,0.8263,8,unfolded protein binding
B9J08_005305,0.8,GO:0034227,0.9776,13,tRNA thio-modification
B9J08_005305,0.8,GO:0002098,0.975,15,tRNA wobble uridine modification
B9J08_005307,0.8,GO:0003824,0.83,6,catalytic activity
B9J08_005308,0.8,GO:0020037,0.9687,5,heme binding
B9J08_005308,0.8,GO:0005506,0.9146,15,iron ion binding
B9J08_005308,0.8,GO:0004497,0.9109,16,monooxygenase activity
B9J08_005312,0.8,GO:0006412,0.9837,20,translation
B9J08_005323,0.8,GO:0022857,0.8551,6,transmembrane transporter activity
B9J08_005329,0.8,GO:0016491,0.9169,1,oxidoreductase activity
B9J08_005330,0.8,GO:0005524,0.9856,11,ATP binding
B9J08_005331,0.8,GO:0005524,0.9669,18,ATP binding
B9J08_005340,0.8,GO:0006694,0.9993,7,steroid biosynthetic process
B9J08_005340,0.8,GO:0016126,0.9962,16,sterol biosynthetic process
B9J08_005344,0.8,GO:0005634,0.9925,6,nucleus
B9J08_005344,0.8,GO:0003700,0.9123,11,DNA-binding transcription factor activity
B9J08_005345,0.8,GO:0022857,0.9056,10,transmembrane transporter activity
B9J08_005353,0.8,GO:0004252,0.8702,14,serine-type endopeptidase activity
B9J08_005356,0.8,GO:0016279,0.956,9,protein-lysine N-methyltransferase activity
B9J08_005360,0.8,GO:0006865,0.8234,9,amino acid transport
B9J08_005363,0.8,GO:0008168,0.9463,10,methyltransferase activity
B9J08_005363,0.8,GO:0032259,0.8983,16,methylation
B9J08_005363,0.8,GO:0008757,0.8873,19,S-adenosylmethionine-dependent methyltransferase activity
B9J08_005367,0.8,GO:0003779,0.8913,16,actin binding
B9J08_005368,0.8,GO:0005524,0.9109,19,ATP binding
B9J08_005369,0.8,GO:0008168,0.9501,4,methyltransferase activity
B9J08_005373,0.8,GO:0005524,0.9789,19,ATP binding
B9J08_005376,0.8,GO:0046872,0.9915,2,metal ion binding
B9J08_005379,0.8,GO:0016020,1.0,2,membrane
B9J08_005380,0.8,GO:0006897,0.8656,11,endocytosis
B9J08_005381,0.8,GO:0005524,0.9897,12,ATP binding
B9J08_005385,0.8,GO:0003676,0.8375,8,nucleic acid binding
B9J08_005387,0.8,GO:0045905,0.9972,1,positive regulation of translational termination
B9J08_005387,0.8,GO:0006452,0.9865,12,translational frameshifting
B9J08_005396,0.8,GO:0005524,0.928,5,ATP binding
B9J08_005397,0.8,GO:0008270,0.9666,7,zinc ion binding
B9J08_005397,0.8,GO:0003824,0.8227,19,catalytic activity
B9J08_005402,0.8,GO:0008104,0.8075,13,protein localization
B9J08_005403,0.8,GO:0022857,0.8336,15,transmembrane transporter activity
B9J08_005408,0.8,GO:0046872,0.9836,2,metal ion binding
B9J08_005412,0.8,GO:0005524,0.99,14,ATP binding
B9J08_005415,0.8,GO:0015031,0.9493,15,protein transport
B9J08_005418,0.8,GO:0006260,0.9703,20,DNA replication
B9J08_005428,0.8,GO:0006520,0.9935,13,cellular amino acid metabolic process
B9J08_005430,0.8,GO:0005524,0.9923,6,ATP binding
B9J08_005430,0.8,GO:0000166,0.9897,11,nucleotide binding
B9J08_005432,0.8,GO:0046872,0.9538,5,metal ion binding
B9J08_005433,0.8,GO:0005524,0.9698,16,ATP binding
B9J08_005436,0.8,GO:0000166,0.9895,8,nucleotide binding
B9J08_005436,0.8,GO:0005524,0.9892,9,ATP binding
B9J08_005441,0.8,GO:0015116,0.8085,20,sulfate transmembrane transporter activity
B9J08_005445,0.8,GO:0008233,0.975,5,peptidase activity
B9J08_005446,0.8,GO:0008233,0.9731,9,peptidase activity
B9J08_005447,0.8,GO:0015031,0.8671,15,protein transport
B9J08_005447,0.8,GO:0005092,0.8145,18,GDP-dissociation inhibitor activity
B9J08_005452,0.8,GO:0000166,0.9569,6,nucleotide binding
B9J08_005452,0.8,GO:0005524,0.9542,8,ATP binding
B9J08_005453,0.8,GO:0030170,0.9873,10,pyridoxal phosphate binding
B9J08_005455,0.8,GO:0016579,0.9726,17,protein deubiquitination
B9J08_005460,0.8,GO:0005524,0.9539,12,ATP binding
B9J08_005460,0.8,GO:0016881,0.9382,16,acid-amino acid ligase activity
B9J08_005462,0.8,GO:1902983,0.8546,8,DNA strand elongation involved in mitotic DNA replication
B9J08_005463,0.8,GO:0008289,0.9985,4,lipid binding
B9J08_005463,0.8,GO:0006869,0.9931,14,lipid transport
B9J08_005464,0.8,GO:0000166,0.9672,7,nucleotide binding
B9J08_005464,0.8,GO:0005524,0.9287,16,ATP binding
B9J08_005468,0.8,GO:0005525,0.965,7,GTP binding
B9J08_005468,0.8,GO:0000166,0.9524,19,nucleotide binding
B9J08_005469,0.8,GO:0003824,0.917,4,catalytic activity
B9J08_005474,0.8,GO:0016787,0.9265,1,hydrolase activity
B9J08_005474,0.8,GO:0004721,0.8022,10,phosphoprotein phosphatase activity
B9J08_005476,0.8,GO:0003677,0.997,12,DNA binding
B9J08_005478,0.8,GO:0004176,0.9883,11,ATP-dependent peptidase activity
B9J08_005485,0.8,GO:0008270,0.8945,6,zinc ion binding
B9J08_005489,0.8,GO:0005524,0.9777,4,ATP binding
B9J08_005491,0.8,GO:0022857,0.8382,8,transmembrane transporter activity
B9J08_005493,0.8,GO:0015031,0.8979,7,protein transport
B9J08_005497,0.8,GO:0046872,0.9408,11,metal ion binding
B9J08_005499,0.8,GO:0006139,0.9921,18,nucleobase-containing compound metabolic process
B9J08_005505,0.8,GO:0046872,0.9976,2,metal ion binding
B9J08_005510,0.8,GO:1990904,0.9653,19,ribonucleoprotein complex
B9J08_005512,0.8,GO:0005247,0.8764,13,voltage-gated chloride channel activity
B9J08_005512,0.8,GO:0015108,0.8745,15,chloride transmembrane transporter activity
B9J08_005514,0.8,GO:0005484,0.9504,14,SNAP receptor activity
B9J08_005515,0.8,GO:0003676,0.9829,18,nucleic acid binding
B9J08_005518,0.8,GO:0003824,0.9372,9,catalytic activity
B9J08_005525,0.8,GO:0005524,0.9806,11,ATP binding
B9J08_005528,0.8,GO:0003922,0.9955,14,GMP synthase (glutamine-hydrolyzing) activity
B9J08_005541,0.8,GO:0046872,0.9552,4,metal ion binding
B9J08_005548,0.8,GO:0020037,0.9963,3,heme binding
B9J08_005548,0.8,GO:0004497,0.9267,14,monooxygenase activity
B9J08_005548,0.8,GO:0005506,0.8836,19,iron ion binding
B9J08_005564,0.8,GO:0006865,0.9326,13,amino acid transport
B9J08_005564,0.8,GO:0003333,0.8543,20,amino acid transmembrane transport
B9J08_005567,0.8,GO:0005524,0.9763,14,ATP binding
B9J08_005568,0.8,GO:0022857,0.9592,12,transmembrane transporter activity
B9J08_005568,0.8,GO:0055085,0.8733,16,transmembrane transport
B9J08_005568,0.8,GO:0008643,0.8437,17,carbohydrate transport
B9J08_005569,0.8,GO:0016787,0.9328,4,hydrolase activity
B9J08_005570,0.8,GO:0022857,0.8951,7,transmembrane transporter activity
B9J08_005580,0.8,GO:0008152,0.9258,6,metabolic process
B9J08_000009,0.9,GO:0016757,0.9658,9,"transferase activity, transferring glycosyl groups"
B9J08_000012,0.9,GO:0006015,0.9984,2,5-phosphoribose 1-diphosphate biosynthetic process
B9J08_000013,0.9,GO:0004160,0.9933,12,dihydroxy-acid dehydratase activity
B9J08_000015,0.9,GO:0003824,0.9396,14,catalytic activity
B9J08_000015,0.9,GO:0019752,0.9083,17,carboxylic acid metabolic process
B9J08_000018,0.9,GO:0000166,0.9923,10,nucleotide binding
B9J08_000018,0.9,GO:0005524,0.9898,15,ATP binding
B9J08_000023,0.9,GO:0004177,0.9603,13,aminopeptidase activity
B9J08_000028,0.9,GO:0005524,0.9922,14,ATP binding
B9J08_000032,0.9,GO:0000166,0.9813,2,nucleotide binding
B9J08_000032,0.9,GO:0005524,0.9724,11,ATP binding
B9J08_000033,0.9,GO:0022857,0.9296,8,transmembrane transporter activity
B9J08_000045,0.9,GO:0005524,0.9887,13,ATP binding
B9J08_000045,0.9,GO:0016818,0.9868,15,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides"
B9J08_000055,0.9,GO:0006520,0.9928,11,cellular amino acid metabolic process
B9J08_000058,0.9,GO:0036381,0.9975,15,pyridoxal 5'-phosphate synthase (glutamine hydrolysing) activity
B9J08_000063,0.9,GO:0004298,0.9567,16,threonine-type endopeptidase activity
B9J08_000066,0.9,GO:0046872,0.9759,5,metal ion binding
B9J08_000082,0.9,GO:0005525,0.9871,5,GTP binding
B9J08_000091,0.9,GO:0006412,0.9752,20,translation
B9J08_000092,0.9,GO:0005874,0.9975,5,microtubule
B9J08_000094,0.9,GO:0005524,0.9878,16,ATP binding
B9J08_000095,0.9,GO:0008270,0.9547,16,zinc ion binding
B9J08_000095,0.9,GO:0005634,0.9177,20,nucleus
B9J08_000098,0.9,GO:0005525,0.9895,15,GTP binding
B9J08_000100,0.9,GO:0004725,0.9118,7,protein tyrosine phosphatase activity
B9J08_000102,0.9,GO:0005524,0.9892,16,ATP binding
B9J08_000103,0.9,GO:0003824,0.9767,4,catalytic activity
B9J08_000103,0.9,GO:0005524,0.9696,10,ATP binding
B9J08_000109,0.9,GO:0005524,0.9687,14,ATP binding
B9J08_000111,0.9,GO:0005524,0.9954,6,ATP binding
B9J08_000111,0.9,GO:0000166,0.993,9,nucleotide binding
B9J08_000113,0.9,GO:0005524,0.9368,16,ATP binding
B9J08_000114,0.9,GO:0005524,0.9675,14,ATP binding
B9J08_000131,0.9,GO:0046872,0.9762,1,metal ion binding
B9J08_000133,0.9,GO:0005524,0.9911,11,ATP binding
B9J08_000140,0.9,GO:0004129,0.9037,18,cytochrome-c oxidase activity
B9J08_000145,0.9,GO:0030479,0.9476,3,actin cortical patch
B9J08_000150,0.9,GO:0006099,0.9616,9,tricarboxylic acid cycle
B9J08_000150,0.9,GO:0046872,0.9358,13,metal ion binding
B9J08_000164,0.9,GO:0000166,0.9886,4,nucleotide binding
B9J08_000164,0.9,GO:0005524,0.981,15,ATP binding
B9J08_000171,0.9,GO:0005524,0.9698,14,ATP binding
B9J08_000172,0.9,GO:0022857,0.9662,7,transmembrane transporter activity
B9J08_000173,0.9,GO:0046872,0.9292,11,metal ion binding
B9J08_000175,0.9,GO:0000166,0.9628,3,nucleotide binding
B9J08_000175,0.9,GO:0005524,0.939,10,ATP binding
B9J08_000175,0.9,GO:0005215,0.9163,17,transporter activity
B9J08_000186,0.9,GO:0009052,0.9649,9,"pentose-phosphate shunt, non-oxidative branch"
B9J08_000186,0.9,GO:0004751,0.9437,11,ribose-5-phosphate isomerase activity
B9J08_000187,0.9,GO:0005525,0.9925,7,GTP binding
B9J08_000188,0.9,GO:0017111,0.946,15,nucleoside-triphosphatase activity
B9J08_000188,0.9,GO:0000166,0.9422,18,nucleotide binding
B9J08_000188,0.9,GO:0005524,0.9397,19,ATP binding
B9J08_000203,0.9,GO:0006412,0.9686,14,translation
B9J08_000209,0.9,GO:0030295,0.9958,2,protein kinase activator activity
B9J08_000213,0.9,GO:0005525,0.9879,18,GTP binding
B9J08_000226,0.9,GO:0003676,0.966,11,nucleic acid binding
B9J08_000230,0.9,GO:0030170,0.9952,12,pyridoxal phosphate binding
B9J08_000242,0.9,GO:0005524,0.9824,10,ATP binding
B9J08_000243,0.9,GO:0006810,0.9828,12,transport
B9J08_000248,0.9,GO:0005524,0.958,20,ATP binding
B9J08_000262,0.9,GO:0008324,0.9889,9,cation transmembrane transporter activity
B9J08_000264,0.9,GO:0005524,0.9701,12,ATP binding
B9J08_000264,0.9,GO:0051082,0.9326,18,unfolded protein binding
B9J08_000269,0.9,GO:0005525,0.9908,14,GTP binding
B9J08_000271,0.9,GO:0031966,0.9049,8,mitochondrial membrane
B9J08_000272,0.9,GO:0015031,0.9115,12,protein transport
B9J08_000274,0.9,GO:0000015,0.9995,1,phosphopyruvate hydratase complex
B9J08_000274,0.9,GO:0004634,0.9957,2,phosphopyruvate hydratase activity
B9J08_000274,0.9,GO:0006096,0.9932,5,glycolytic process
B9J08_000274,0.9,GO:0000287,0.9775,17,magnesium ion binding
B9J08_000275,0.9,GO:0004298,0.9871,13,threonine-type endopeptidase activity
B9J08_000275,0.9,GO:0051603,0.985,15,proteolysis involved in cellular protein catabolic process
B9J08_000275,0.9,GO:0004175,0.981,19,endopeptidase activity
B9J08_000276,0.9,GO:0005524,0.9769,13,ATP binding
B9J08_000285,0.9,GO:0005524,0.9776,14,ATP binding
B9J08_000287,0.9,GO:0005525,0.9938,6,GTP binding
B9J08_000288,0.9,GO:0005524,0.9875,12,ATP binding
B9J08_000290,0.9,GO:0005524,0.9751,13,ATP binding
B9J08_000296,0.9,GO:0000145,0.9232,5,exocyst
B9J08_000299,0.9,GO:0005525,0.9974,8,GTP binding
B9J08_000322,0.9,GO:0045454,0.9856,1,cell redox homeostasis
B9J08_000328,0.9,GO:0003747,0.9175,6,translation release factor activity
B9J08_000335,0.9,GO:0005525,0.9518,16,GTP binding
B9J08_000340,0.9,GO:0005524,0.9904,12,ATP binding
B9J08_000341,0.9,GO:0005634,0.9182,10,nucleus
B9J08_000347,0.9,GO:0022857,0.9252,8,transmembrane transporter activity
B9J08_000348,0.9,GO:0003677,0.9926,10,DNA binding
B9J08_000348,0.9,GO:0003700,0.9897,13,DNA-binding transcription factor activity
B9J08_000348,0.9,GO:0005634,0.9631,20,nucleus
B9J08_000350,0.9,GO:0016491,0.9807,2,oxidoreductase activity
B9J08_000353,0.9,GO:0046872,0.9263,10,metal ion binding
B9J08_000355,0.9,GO:0000166,0.9901,5,nucleotide binding
B9J08_000355,0.9,GO:0005524,0.984,11,ATP binding
B9J08_000356,0.9,GO:0000166,0.9973,11,nucleotide binding
B9J08_000364,0.9,GO:0005524,0.9887,13,ATP binding
B9J08_000367,0.9,GO:0016491,0.9911,14,oxidoreductase activity
B9J08_000370,0.9,GO:0016491,0.964,2,oxidoreductase activity
B9J08_000371,0.9,GO:0005525,0.9797,1,GTP binding
B9J08_000379,0.9,GO:0000162,0.9946,16,tryptophan biosynthetic process
B9J08_000381,0.9,GO:0005515,0.9024,8,protein binding
B9J08_000382,0.9,GO:0008652,0.9722,18,cellular amino acid biosynthetic process
B9J08_000393,0.9,GO:0008168,0.9172,5,methyltransferase activity
B9J08_000398,0.9,GO:0004190,0.9125,3,aspartic-type endopeptidase activity
B9J08_000401,0.9,GO:0005634,0.9761,6,nucleus
B9J08_000414,0.9,GO:0005634,0.9302,6,nucleus
B9J08_000418,0.9,GO:0016491,0.9319,5,oxidoreductase activity
B9J08_000419,0.9,GO:0051536,0.9542,12,iron-sulfur cluster binding
B9J08_000419,0.9,GO:0046872,0.9122,16,metal ion binding
B9J08_000422,0.9,GO:0005634,0.9382,8,nucleus
B9J08_000431,0.9,GO:0005525,0.9963,17,GTP binding
B9J08_000432,0.9,GO:0005524,0.9932,15,ATP binding
B9J08_000434,0.9,GO:0005471,0.9463,20,ATP:ADP antiporter activity
B9J08_000435,0.9,GO:0000166,0.9915,7,nucleotide binding
B9J08_000435,0.9,GO:0005524,0.99,11,ATP binding
B9J08_000435,0.9,GO:0016020,0.9829,17,membrane
B9J08_000442,0.9,GO:0005524,0.9831,17,ATP binding
B9J08_000442,0.9,GO:0000166,0.9829,18,nucleotide binding
B9J08_000444,0.9,GO:0008525,0.9498,13,phosphatidylcholine transporter activity
B9J08_000444,0.9,GO:0048194,0.9366,18,Golgi vesicle budding
B9J08_000447,0.9,GO:0003676,0.9164,10,nucleic acid binding
B9J08_000451,0.9,GO:0008270,0.9645,3,zinc ion binding
B9J08_000458,0.9,GO:0005524,0.9915,16,ATP binding
B9J08_000460,0.9,GO:0003824,0.9648,12,catalytic activity
B9J08_000460,0.9,GO:0030170,0.9512,19,pyridoxal phosphate binding
B9J08_000462,0.9,GO:0016787,0.9946,1,hydrolase activity
B9J08_000462,0.9,GO:0004721,0.9318,17,phosphoprotein phosphatase activity
B9J08_000465,0.9,GO:0009073,0.9824,19,aromatic amino acid family biosynthetic process
B9J08_000467,0.9,GO:0003676,0.9629,4,nucleic acid binding
B9J08_000467,0.9,GO:0003677,0.9135,11,DNA binding
B9J08_000476,0.9,GO:0005524,0.9773,10,ATP binding
B9J08_000479,0.9,GO:0000166,0.9917,5,nucleotide binding
B9J08_000479,0.9,GO:0005524,0.991,9,ATP binding
B9J08_000480,0.9,GO:0000166,0.9965,6,nucleotide binding
B9J08_000480,0.9,GO:0005524,0.9958,10,ATP binding
B9J08_000483,0.9,GO:0005524,0.994,6,ATP binding
B9J08_000484,0.9,GO:0006546,0.991,7,glycine catabolic process
B9J08_000488,0.9,GO:0016817,0.9977,4,"hydrolase activity, acting on acid anhydrides"
B9J08_000488,0.9,GO:0005524,0.9973,10,ATP binding
B9J08_000507,0.9,GO:0016491,0.9864,11,oxidoreductase activity
B9J08_000507,0.9,GO:0006099,0.9617,17,tricarboxylic acid cycle
B9J08_000508,0.9,GO:0005524,0.9002,14,ATP binding
B9J08_000511,0.9,GO:0102338,0.99,3,3-oxo-lignoceronyl-CoA synthase activity
B9J08_000511,0.9,GO:0102756,0.9885,4,very-long-chain 3-ketoacyl-CoA synthase activity
B9J08_000511,0.9,GO:0102337,0.9826,11,3-oxo-cerotoyl-CoA synthase activity
B9J08_000511,0.9,GO:0102336,0.9813,14,3-oxo-arachidoyl-CoA synthase activity
B9J08_000511,0.9,GO:0006633,0.9676,20,fatty acid biosynthetic process
B9J08_000517,0.9,GO:0006811,0.9976,6,ion transport
B9J08_000523,0.9,GO:0004222,0.9748,7,metalloendopeptidase activity
B9J08_000524,0.9,GO:0005524,0.9569,20,ATP binding
B9J08_000543,0.9,GO:0045454,0.9942,1,cell redox homeostasis
B9J08_000543,0.9,GO:0006662,0.966,7,glycerol ether metabolic process
B9J08_000543,0.9,GO:0015036,0.9247,15,disulfide oxidoreductase activity
B9J08_000545,0.9,GO:0016282,0.9993,1,eukaryotic 43S preinitiation complex
B9J08_000545,0.9,GO:0033290,0.9988,3,eukaryotic 48S preinitiation complex
B9J08_000545,0.9,GO:0001732,0.9988,4,formation of cytoplasmic translation initiation complex
B9J08_000545,0.9,GO:0003743,0.9979,8,translation initiation factor activity
B9J08_000548,0.9,GO:0015693,0.932,3,magnesium ion transport
B9J08_000549,0.9,GO:0005524,0.9857,11,ATP binding
B9J08_000552,0.9,GO:0005524,0.9926,9,ATP binding
B9J08_000561,0.9,GO:0003779,0.9469,11,actin binding
B9J08_000561,0.9,GO:0030479,0.9293,13,actin cortical patch
B9J08_000573,0.9,GO:0000166,0.9861,4,nucleotide binding
B9J08_000573,0.9,GO:0005524,0.9738,14,ATP binding
B9J08_000576,0.9,GO:0006629,0.9968,8,lipid metabolic process
B9J08_000576,0.9,GO:0016042,0.9963,9,lipid catabolic process
B9J08_000590,0.9,GO:0046872,0.97,2,metal ion binding
B9J08_000592,0.9,GO:0008270,0.9726,10,zinc ion binding
B9J08_000596,0.9,GO:0005524,0.9612,15,ATP binding
B9J08_000602,0.9,GO:0004301,0.9533,11,epoxide hydrolase activity
B9J08_000602,0.9,GO:0008270,0.9307,15,zinc ion binding
B9J08_000611,0.9,GO:0016579,0.9346,16,protein deubiquitination
B9J08_000614,0.9,GO:0005886,0.9168,5,plasma membrane
B9J08_000625,0.9,GO:0006099,0.9027,18,tricarboxylic acid cycle
B9J08_000627,0.9,GO:0019706,0.9999,4,protein-cysteine S-palmitoyltransferase activity
B9J08_000636,0.9,GO:0046872,0.9654,11,metal ion binding
B9J08_000643,0.9,GO:0005524,0.9948,5,ATP binding
B9J08_000643,0.9,GO:0000166,0.9937,9,nucleotide binding
B9J08_000648,0.9,GO:0003755,0.977,3,peptidyl-prolyl cis-trans isomerase activity
B9J08_000648,0.9,GO:0006457,0.9746,5,protein folding
B9J08_000648,0.9,GO:0016018,0.9499,10,cyclosporin A binding
B9J08_000650,0.9,GO:0000166,0.9822,6,nucleotide binding
B9J08_000657,0.9,GO:0000166,0.9868,2,nucleotide binding
B9J08_000657,0.9,GO:0005524,0.9749,12,ATP binding
B9J08_000659,0.9,GO:0000166,0.9915,6,nucleotide binding
B9J08_000659,0.9,GO:0005524,0.9871,10,ATP binding
B9J08_000682,0.9,GO:0019243,0.9973,3,methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione
